"origin","destination","distance","duration"
"B0GUVDW01P","B0FFLC9J93",337.315,3.76666666666667
"B0GUVDW01P","B0G0NZW2VU",300.886,3.3
"B0GUVDW01P","B0G13KYBJL",346.993,3.81666666666667
"B0GUVDW01P","B00190CNHV",295.694,3.3
"B0GUVDW01P","B0FFH1DRA5",329.202,4.06666666666667
"B0GUVDW01P","B0FFL9CGXN",321.437,3.98333333333333
"B0GUVDW01P","B0FFH70JG8",326.327,3.53333333333333
"B0GUVDW01P","B0FFHXJXZR",217.18,2.48333333333333
"B0GUVDW01P","B0FFF8Z69A",235.615,3.33333333333333
"B0GUVDW01P","B0FFGYNGHQ",216.431,2.53333333333333
"B0GUVDW01P","B0GUAXEBYM",212.115,2.55
"B0GUVDW01P","B0FFHCRHH3",208.811,2.45
"B0GUVDW01P","B0FFG9F43K",198.955,2.33333333333333
"B0GUVDW01P","B0FFGTI293",232.15,2.68333333333333
"B0GUVDW01P","B0FFHE4XO4",218.452,2.75
"B0GUVDW01P","B0FFK4CQ2L",209.572,2.56666666666667
"B0GUVDW01P","B0FFJONTQ7",224.831,2.66666666666667
"B0GUVDW01P","B0FFHJD9U9",179.502,2.18333333333333
"B0GUVDW01P","B0FFHF2VI7",171.145,2.13333333333333
"B0GUVDW01P","B0FFK7ZQFN",189.66,2.45
"B0GUVDW01P","B0FFFU612V",194.463,2.35
"B0GUVDW01P","B0FFITJD3C",162.585,2.41666666666667
"B0GUVDW01P","B0FFFTQ4U7",188.723,2.4
"B0GUVDW01P","B01FE15XQH",215.168,2.81666666666667
"B0GUVDW01P","B0FFL7OZ0J",171.462,2.65
"B0GUVDW01P","B0FFGZQ43R",160.908,1.98333333333333
"B0GUVDW01P","B01FE15UUN",180.314,2.18333333333333
"B0GUVDW01P","B0FFJN8WFQ",160.641,1.95
"B0GUVDW01P","B01FE0J0V7",189.662,2.28333333333333
"B0GUVDW01P","B0FFHDQA5M",159.931,1.91666666666667
"B0GUVDW01P","B0FFGAIWAV",154.494,1.88333333333333
"B0GUVDW01P","B0GDDXZDXN",96.988,1.18333333333333
"B0GUVDW01P","B0FFFOM198",156.446,1.98333333333333
"B0GUVDW01P","B0FFI8WH5V",135.985,1.61666666666667
"B0GUVDW01P","B02000JJN1",103.852,1.33333333333333
"B0GUVDW01P","B02001C3PG",198.316,2.4
"B0GUVDW01P","B02000JJ21",114.333,1.45
"B0GUVDW01P","B0FFH0WGKS",102.858,1.31666666666667
"B0GUVDW01P","B0FFKZGWZ9",199.506,2.41666666666667
"B0GUVDW01P","B0FFGJ1NAK",162.511,1.85
"B0GUVDW01P","B02000JR6M",141.558,1.68333333333333
"B0GUVDW01P","B0FFGIBTXI",197.868,2.38333333333333
"B0GUVDW01P","B0FFHY6PN3",182.422,2.16666666666667
"B0GUVDW01P","B0FFHFSCFH",136.487,1.78333333333333
"B0GUVDW01P","B0IGCZC15I",91.011,1.3
"B0GUVDW01P","B0FFHD3E8G",129.05,1.55
"B0GUVDW01P","B0FFHC9CJ8",151.126,1.93333333333333
"B0GUVDW01P","B0FFH61OBO",152.88,1.88333333333333
"B0GUVDW01P","B0FFHNXOVT",146.041,1.78333333333333
"B0GUVDW01P","B0FFL37B6B",158.686,1.98333333333333
"B0GUVDW01P","B0FFF4JOKL",160.889,2.03333333333333
"B0GUVDW01P","B0I6TYMZJG",101.905,1.28333333333333
"B0GUVDW01P","B0IG9RDYYV",133.49,1.71666666666667
"B0GUVDW01P","B0FFLPWCQK",72.473,1.01666666666667
"B0GUVDW01P","B0FFFVN7JT",46.048,1.1
"B0GUVDW01P","B0FFHW4GZB",98.301,1.7
"B0GUVDW01P","B0FFLA9ZTX",41.198,0.85
"B0GUVDW01P","B023B15E6D",144.212,2.18333333333333
"B0GUVDW01P","B0FFKZT863",63.726,1.46666666666667
"B0GUVDW01P","B0FFHN6ZU2",52.653,0.833333333333333
"B0GUVDW01P","B0FFHOJIJ7",65.456,1.1
"B0GUVDW01P","B0FFK85V4K",149.483,1.81666666666667
"B0GUVDW01P","B0FFHD26K7",48.161,1.15
"B0GUVDW01P","B0G25CU48P",219.148,2.95
"B0GUVDW01P","B0FFMBV9V0",49.892,1.15
"B0GUVDW01P","B0GUBCOVO3",85.278,1.31666666666667
"B0GUVDW01P","B0H135MBEW",60.977,0.916666666666667
"B0GUVDW01P","B0FFHXOBD1",99.129,1.7
"B0GUVDW01P","B0FFL81IUU",125.332,2.03333333333333
"B0GUVDW01P","B0FFGQ8EH5",143.976,2.18333333333333
"B0GUVDW01P","B0HA6CDCW1",153.569,2.33333333333333
"B0GUVDW01P","B0FFKHC9PU",177.905,2.23333333333333
"B0GUVDW01P","B0G30DK65S",133.07,1.86666666666667
"B0GUVDW01P","B0FFG2I6S2",145.242,1.75
"B0GUVDW01P","B0FFKVXSFY",147.453,1.81666666666667
"B0GUVDW01P","B0FFK7XY6U",145.386,1.8
"B0GUVDW01P","B0FFFA8L2B",161.284,1.93333333333333
"B0GUVDW01P","B0HU55O3W8",115.155,1.58333333333333
"B0GUVDW01P","B023E12FTI",137.071,1.66666666666667
"B0GUVDW01P","B0FFM9VWFS",207.015,2.38333333333333
"B0GUVDW01P","B0FFI22X6S",150.052,1.75
"B0GUVDW01P","B0G2MKTPMP",106.182,1.33333333333333
"B0GUVDW01P","B00156GGDT",128.801,1.91666666666667
"B0GUVDW01P","B0FFGPRVIT",117.586,1.53333333333333
"B0GUVDW01P","B0FFJRVTYE",103.218,1.28333333333333
"B0GUVDW01P","B0FFJ1CPHP",149.907,1.83333333333333
"B0GUVDW01P","B00156ODDT",138.86,1.75
"B0GUVDW01P","B0FFG94S3Z",158.192,2.01666666666667
"B0GUVDW01P","B0FFLCF954",170.477,2.26666666666667
"B0GUVDW01P","B0FFFA2AO6",103.178,1.33333333333333
"B0GUVDW01P","B0FFKDRXE8",163.909,2.06666666666667
"B0GUVDW01P","B0FFH62FC9",101.252,1.31666666666667
"B0GUVDW01P","B0FFKSVI1S",112.998,1.45
"B0GUVDW01P","B0FFHHTBED",157.962,2.01666666666667
"B0GUVDW01P","B0FFH6WPC3",93.362,1.3
"B0GUVDW01P","B0FFHQJR9Q",100.171,1.28333333333333
"B0GUVDW01P","B0FFI9JCED",126.682,1.65
"B0GUVDW01P","B00156D6K6",158.253,2.05
"B0GUVDW01P","B0FFGO36Q6",167.07,2.16666666666667
"B0GUVDW01P","B0FFHLH9SB",269.979,3.16666666666667
"B0GUVDW01P","B0FFIS83Q7",259.886,3.11666666666667
"B0GUVDW01P","B0GUCU8FLD",304.672,3.56666666666667
"B0GUVDW01P","B0FFG2575E",288.866,3.26666666666667
"B0GUVDW01P","B0FFH3869T",319.965,3.81666666666667
"B0GUVDW01P","B0FFG0GSMW",388.818,4.66666666666667
"B0GUVDW01P","B0FFFRXR3L",389.222,4.68333333333333
"B0GUVDW01P","B0G3AZBRXL",311.659,3.48333333333333
"B0GUVDW01P","B020215DUP",306.011,3.56666666666667
"B0GUVDW01P","B0GKC6MA4E",332.442,3.78333333333333
"B0GUVDW01P","B0202173FW",329.566,3.75
"B0GUVDW01P","B0H1TCJ4IO",301.64,3.53333333333333
"B0GUVDW01P","B0FFF4HNKG",297.773,3.51666666666667
"B0GUVDW01P","B020216GML",294.896,3.46666666666667
"B0GUVDW01P","B0202150WR",293.329,3.36666666666667
"B0GUVDW01P","B0FFHDQ3SM",56.372,0.866666666666667
"B0GUVDW01P","B023D040HU",30.541,0.733333333333333
"B0GUVDW01P","B0FFI2KAV3",32.297,0.916666666666667
"B0GUVDW01P","B0FFITCS2H",32.175,0.616666666666667
"B0GUVDW01P","B0HBXZQDWS",77.041,1.08333333333333
"B0GUVDW01P","B0HGFN3J8T",50.559,0.733333333333333
"B0GUVDW01P","B0FFJ01V55",43.55,0.666666666666667
"B0GUVDW01P","B0I60OAVXT",67.717,0.95
"B0GUVDW01P","B0FFKGBPOF",65.185,0.933333333333333
"B0GUVDW01P","B0FFHD6O3A",53.143,0.75
"B0GUVDW01P","B0FFJRXFMW",36.272,0.616666666666667
"B0GUVDW01P","B0FFLHS22C",68.907,1.03333333333333
"B0GUVDW01P","B0FFLO95L8",71.22,1.01666666666667
"B0GUVDW01P","B0FFLK4EPS",37.506,0.766666666666667
"B0GUVDW01P","B0FFL6KA9D",51.298,0.75
"B0GUVDW01P","B0FFH1UGLN",50.518,0.783333333333333
"B0GUVDW01P","B0FFK4YCJ8",71.229,1.16666666666667
"B0GUVDW01P","B0I675OYZQ",76.732,1.08333333333333
"B0GUVDW01P","B0FFG4GVOV",196.753,2.35
"B0GUVDW01P","B0GRRBHAKJ",216.97,2.8
"B023D040HU","B0FFK83QI3",272.811,3.15
"B023D040HU","B0HDRHT0UU",312.439,3.63333333333333
"B023D040HU","B0FFL9Q85P",276.35,3.16666666666667
"B023D040HU","B0G0ZLYTOF",274.813,3.51666666666667
"B023D040HU","B0G1AO0IBH",234.85,2.71666666666667
"B023D040HU","B0FFH4SOJP",250.916,2.88333333333333
"B023D040HU","B0FFFRS0IH",268.118,3.1
"B023D040HU","B0FFLC9J93",308.305,3.56666666666667
"B023D040HU","B0G0NZW2VU",271.876,3.08333333333333
"B023D040HU","B0G13KYBJL",308.899,3.53333333333333
"B023D040HU","B00190CNHV",266.684,3.1
"B023D040HU","B0FFH1DRA5",287.563,3.8
"B023D040HU","B0FFL9CGXN",276.515,3.58333333333333
"B023D040HU","B0FFH70JG8",297.317,3.35
"B023D040HU","B0FFHXJXZR",188.17,2.26666666666667
"B023D040HU","B0FFF8Z69A",190.693,2.93333333333333
"B023D040HU","B0FFGYNGHQ",171.509,2.15
"B023D040HU","B0GUAXEBYM",167.193,2.15
"B023D040HU","B0FFHCRHH3",163.889,2.06666666666667
"B023D040HU","B0FFG9F43K",154.033,1.95
"B023D040HU","B0FFGTI293",187.228,2.28333333333333
"B023D040HU","B0FFHE4XO4",173.53,2.35
"B023D040HU","B0FFK4CQ2L",164.65,2.16666666666667
"B023D040HU","B0FFJONTQ7",179.909,2.28333333333333
"B023D040HU","B0FFHJD9U9",134.58,1.81666666666667
"B023D040HU","B0FFHF2VI7",126.223,1.75
"B023D040HU","B0FFK7ZQFN",144.738,2.01666666666667
"B023D040HU","B0FFFU612V",149.541,1.95
"B023D040HU","B0FFITJD3C",117.663,2
"B023D040HU","B0FFFTQ4U7",143.801,1.96666666666667
"B023D040HU","B01FE15XQH",170.246,2.41666666666667
"B023D040HU","B0FFL7OZ0J",126.54,2.25
"B023D040HU","B0FFGZQ43R",115.986,1.61666666666667
"B023D040HU","B01FE15UUN",135.392,1.75
"B023D040HU","B0FFJN8WFQ",115.719,1.55
"B023D040HU","B01FE0J0V7",144.74,1.9
"B023D040HU","B0FFHDQA5M",120.314,1.58333333333333
"B023D040HU","B0FFGAIWAV",114.877,1.55
"B023D040HU","B0GDDXZDXN",52.066,0.833333333333333
"B023D040HU","B0FFFOM198",111.524,1.58333333333333
"B023D040HU","B0FFI8WH5V",91.063,1.21666666666667
"B023D040HU","B02000JJN1",58.93,0.966666666666667
"B023D040HU","B02001C3PG",153.394,1.96666666666667
"B023D040HU","B02000JJ21",69.411,1.06666666666667
"B023D040HU","B0FFH0WGKS",57.936,0.933333333333333
"B023D040HU","B0FFKZGWZ9",155.798,1.88333333333333
"B023D040HU","B0FFGJ1NAK",117.589,1.45
"B023D040HU","B02000JR6M",96.636,1.28333333333333
"B023D040HU","B0FFGIBTXI",154.16,1.85
"B023D040HU","B0FFHY6PN3",138.714,1.63333333333333
"B023D040HU","B0FFHFSCFH",92.853,1.31666666666667
"B023D040HU","B0IGCZC15I",46.089,0.916666666666667
"B023D040HU","B0FFHD3E8G",84.128,1.15
"B023D040HU","B0FFHC9CJ8",106.204,1.51666666666667
"B023D040HU","B0FFH61OBO",113.263,1.53333333333333
"B023D040HU","B0FFHNXOVT",106.424,1.45
"B023D040HU","B0FFL37B6B",119.069,1.65
"B023D040HU","B0FFF4JOKL",121.272,1.7
"B023D040HU","B0I6TYMZJG",62.288,0.95
"B023D040HU","B0IG9RDYYV",89.664,1.33333333333333
"B023D040HU","B0FFLPWCQK",89.038,1.26666666666667
"B023D040HU","B0FFFVN7JT",64.616,1.3
"B023D040HU","B0FFHW4GZB",116.79,2.03333333333333
"B023D040HU","B0FFLA9ZTX",63.109,1.13333333333333
"B023D040HU","B023B15E6D",162.701,2.4
"B023D040HU","B0FFKZT863",82.215,1.68333333333333
"B023D040HU","B0FFHN6ZU2",69.157,1.03333333333333
"B023D040HU","B0FFHOJIJ7",82.021,1.28333333333333
"B023D040HU","B0FFK85V4K",166.048,2.03333333333333
"B023D040HU","B0FFHD26K7",66.65,1.3
"B023D040HU","B0G25CU48P",237.637,3.15
"B023D040HU","B0FFMBV9V0",57.569,1.18333333333333
"B023D040HU","B0GUBCOVO3",101.843,1.55
"B023D040HU","B0H135MBEW",77.542,1.1
"B023D040HU","B0FFHXOBD1",117.618,2.05
"B023D040HU","B0FFL81IUU",143.821,2.25
"B023D040HU","B0FFGQ8EH5",162.465,2.38333333333333
"B023D040HU","B0HA6CDCW1",172.058,2.53333333333333
"B023D040HU","B0FFKHC9PU",180.358,2.3
"B023D040HU","B0G30DK65S",117.008,1.78333333333333
"B023D040HU","B0FFG2I6S2",162.804,2
"B023D040HU","B0FFKVXSFY",154.846,2
"B023D040HU","B0FFK7XY6U",144.649,1.9
"B023D040HU","B0FFFA8L2B",160.547,2.03333333333333
"B023D040HU","B0HU55O3W8",97.001,2.06666666666667
"B023D040HU","B023E12FTI",144.464,1.85
"B023D040HU","B0FFM9VWFS",214.408,2.56666666666667
"B023D040HU","B0FFI22X6S",167.614,2.01666666666667
"B023D040HU","B0G2MKTPMP",69.94,1.01666666666667
"B023D040HU","B00156GGDT",102.479,1.61666666666667
"B023D040HU","B0FFGPRVIT",81.344,1.18333333333333
"B023D040HU","B0FFJRVTYE",67.995,0.966666666666667
"B023D040HU","B0FFJ1CPHP",113.665,1.51666666666667
"B023D040HU","B00156ODDT",102.618,1.43333333333333
"B023D040HU","B0FFG94S3Z",121.95,1.68333333333333
"B023D040HU","B0FFLCF954",134.235,1.95
"B023D040HU","B0FFFA2AO6",66.936,1
"B023D040HU","B0FFKDRXE8",127.667,1.76666666666667
"B023D040HU","B0FFH62FC9",67.021,1.05
"B023D040HU","B0FFKSVI1S",92.701,1.31666666666667
"B023D040HU","B0FFHHTBED",121.72,1.7
"B023D040HU","B0FFH6WPC3",57.12,0.983333333333333
"B023D040HU","B0FFHQJR9Q",63.929,0.933333333333333
"B023D040HU","B0FFI9JCED",90.44,1.31666666666667
"B023D040HU","B00156D6K6",122.011,1.73333333333333
"B023D040HU","B0FFGO36Q6",130.828,1.86666666666667
"B023D040HU","B0FFHLH9SB",225.057,2.78333333333333
"B023D040HU","B0FFIS83Q7",214.964,2.71666666666667
"B023D040HU","B0GUCU8FLD",259.75,3.18333333333333
"B023D040HU","B0FFG2575E",243.944,2.86666666666667
"B023D040HU","B0FFH3869T",275.043,3.43333333333333
"B023D040HU","B0FFG0GSMW",343.896,4.28333333333333
"B023D040HU","B0FFFRXR3L",344.3,4.31666666666667
"B023D040HU","B0G3AZBRXL",266.737,3.1
"B023D040HU","B020215DUP",261.089,3.18333333333333
"B023D040HU","B0GKC6MA4E",287.52,3.36666666666667
"B023D040HU","B0202173FW",284.644,3.35
"B023D040HU","B0H1TCJ4IO",256.718,3.15
"B023D040HU","B0FFF4HNKG",252.851,3.13333333333333
"B023D040HU","B020216GML",249.974,3.08333333333333
"B023D040HU","B0202150WR",248.407,2.98333333333333
"B023D040HU","B0FFHDQ3SM",9.078,0.316666666666667
"B023D040HU","B0GUVDW01P",30.562,0.766666666666667
"B023D040HU","B0FFI2KAV3",14.677,0.483333333333333
"B023D040HU","B0FFITCS2H",52.775,0.883333333333333
"B023D040HU","B0HBXZQDWS",40.799,0.766666666666667
"B023D040HU","B0HGFN3J8T",13.923,0.4
"B023D040HU","B0FFJ01V55",44.654,0.7
"B023D040HU","B0I60OAVXT",19.584,0.55
"B023D040HU","B0FFKGBPOF",22.877,0.55
"B023D040HU","B0FFHD6O3A",37.081,0.616666666666667
"B023D040HU","B0FFJRXFMW",53.834,0.833333333333333
"B023D040HU","B0FFLHS22C",28.455,0.7
"B023D040HU","B0FFLO95L8",55.241,0.933333333333333
"B023D040HU","B0FFLK4EPS",60.638,1.08333333333333
"B023D040HU","B0FFL6KA9D",8.987,0.3
"B023D040HU","B0FFH1UGLN",68.08,1
"B023D040HU","B0FFK4YCJ8",88.791,1.41666666666667
"B023D040HU","B0I675OYZQ",98.643,1.33333333333333
"B023D040HU","B0FFG4GVOV",196.016,2.4
"B023D040HU","B0GRRBHAKJ",216.233,2.85
"B0FFI2KAV3","B0FFK83QI3",265.437,3.16666666666667
"B0FFI2KAV3","B0HDRHT0UU",298.823,3.56666666666667
"B0FFI2KAV3","B0FFL9Q85P",253.65,3.03333333333333
"B0FFI2KAV3","B0G0ZLYTOF",291.637,3.96666666666667
"B0FFI2KAV3","B0G1AO0IBH",212.15,2.6
"B0FFI2KAV3","B0FFH4SOJP",228.216,2.75
"B0FFI2KAV3","B0FFFRS0IH",245.418,2.96666666666667
"B0FFI2KAV3","B0FFLC9J93",285.605,3.43333333333333
"B0FFI2KAV3","B0G0NZW2VU",249.176,2.95
"B0FFI2KAV3","B0G13KYBJL",295.283,3.46666666666667
"B0FFI2KAV3","B00190CNHV",243.984,2.95
"B0FFI2KAV3","B0FFH1DRA5",277.492,3.71666666666667
"B0FFI2KAV3","B0FFL9CGXN",289.078,3.95
"B0FFI2KAV3","B0FFH70JG8",274.617,3.21666666666667
"B0FFI2KAV3","B0FFHXJXZR",165.47,2.13333333333333
"B0FFI2KAV3","B0FFF8Z69A",197.351,2.78333333333333
"B0FFI2KAV3","B0FFGYNGHQ",176.98,2.3
"B0FFI2KAV3","B0GUAXEBYM",169.351,2.2
"B0FFI2KAV3","B0FFHCRHH3",169.36,2.21666666666667
"B0FFI2KAV3","B0FFG9F43K",159.504,2.11666666666667
"B0FFI2KAV3","B0FFGTI293",192.699,2.45
"B0FFI2KAV3","B0FFHE4XO4",194.26,2.45
"B0FFI2KAV3","B0FFK4CQ2L",170.121,2.33333333333333
"B0FFI2KAV3","B0FFJONTQ7",185.38,2.43333333333333
"B0FFI2KAV3","B0FFHJD9U9",140.051,1.96666666666667
"B0FFI2KAV3","B0FFHF2VI7",131.694,1.91666666666667
"B0FFI2KAV3","B0FFK7ZQFN",150.209,2.18333333333333
"B0FFI2KAV3","B0FFFU612V",155.012,2.11666666666667
"B0FFI2KAV3","B0FFITJD3C",123.134,2.16666666666667
"B0FFI2KAV3","B0FFFTQ4U7",149.272,2.13333333333333
"B0FFI2KAV3","B01FE15XQH",175.717,2.58333333333333
"B0FFI2KAV3","B0FFL7OZ0J",132.011,2.41666666666667
"B0FFI2KAV3","B0FFGZQ43R",121.457,1.78333333333333
"B0FFI2KAV3","B01FE15UUN",140.863,1.93333333333333
"B0FFI2KAV3","B0FFJN8WFQ",121.19,1.71666666666667
"B0FFI2KAV3","B01FE0J0V7",150.211,2.06666666666667
"B0FFI2KAV3","B0FFHDQA5M",125.785,1.73333333333333
"B0FFI2KAV3","B0FFGAIWAV",120.348,1.7
"B0FFI2KAV3","B0GDDXZDXN",57.537,0.966666666666667
"B0FFI2KAV3","B0FFFOM198",116.995,1.78333333333333
"B0FFI2KAV3","B0FFI8WH5V",96.534,1.35
"B0FFI2KAV3","B02000JJN1",64.401,1.1
"B0FFI2KAV3","B02001C3PG",158.865,2.13333333333333
"B0FFI2KAV3","B02000JJ21",74.882,1.16666666666667
"B0FFI2KAV3","B0FFH0WGKS",63.407,1.08333333333333
"B0FFI2KAV3","B0FFKZGWZ9",161.269,2.05
"B0FFI2KAV3","B0FFGJ1NAK",123.06,1.61666666666667
"B0FFI2KAV3","B02000JR6M",102.107,1.45
"B0FFI2KAV3","B0FFGIBTXI",159.631,2.01666666666667
"B0FFI2KAV3","B0FFHY6PN3",144.185,1.8
"B0FFI2KAV3","B0FFHFSCFH",98.324,1.48333333333333
"B0FFI2KAV3","B0IGCZC15I",51.56,1.06666666666667
"B0FFI2KAV3","B0FFHD3E8G",89.599,1.31666666666667
"B0FFI2KAV3","B0FFHC9CJ8",111.675,1.68333333333333
"B0FFI2KAV3","B0FFH61OBO",118.734,1.7
"B0FFI2KAV3","B0FFHNXOVT",111.895,1.61666666666667
"B0FFI2KAV3","B0FFL37B6B",124.54,1.81666666666667
"B0FFI2KAV3","B0FFF4JOKL",126.743,1.86666666666667
"B0FFI2KAV3","B0I6TYMZJG",67.759,1.08333333333333
"B0FFI2KAV3","B0IG9RDYYV",95.135,1.48333333333333
"B0FFI2KAV3","B0FFLPWCQK",70.474,1.16666666666667
"B0FFI2KAV3","B0FFFVN7JT",57.941,1.43333333333333
"B0FFI2KAV3","B0FFHW4GZB",110.115,1.9
"B0FFI2KAV3","B0FFLA9ZTX",56.434,1.25
"B0FFI2KAV3","B023B15E6D",156.026,2.53333333333333
"B0FFI2KAV3","B0FFKZT863",75.54,1.71666666666667
"B0FFI2KAV3","B0FFHN6ZU2",62.482,1.13333333333333
"B0FFI2KAV3","B0FFHOJIJ7",75.346,1.41666666666667
"B0FFI2KAV3","B0FFK85V4K",159.373,2.16666666666667
"B0FFI2KAV3","B0FFHD26K7",59.975,1.46666666666667
"B0FFI2KAV3","B0G25CU48P",230.962,3.3
"B0FFI2KAV3","B0FFMBV9V0",50.894,1.3
"B0FFI2KAV3","B0GUBCOVO3",101.768,1.63333333333333
"B0FFI2KAV3","B0H135MBEW",76.373,1.25
"B0FFI2KAV3","B0FFHXOBD1",110.943,1.88333333333333
"B0FFI2KAV3","B0FFL81IUU",137.146,2.11666666666667
"B0FFI2KAV3","B0FFGQ8EH5",155.79,2.53333333333333
"B0FFI2KAV3","B0HA6CDCW1",165.383,2.41666666666667
"B0FFI2KAV3","B0FFKHC9PU",192.473,2.53333333333333
"B0FFI2KAV3","B0G30DK65S",129.123,2
"B0FFI2KAV3","B0FFG2I6S2",174.971,2.23333333333333
"B0FFI2KAV3","B0FFKVXSFY",166.961,2.21666666666667
"B0FFI2KAV3","B0FFK7XY6U",156.764,2.11666666666667
"B0FFI2KAV3","B0FFFA8L2B",172.662,2.25
"B0FFI2KAV3","B0HU55O3W8",109.116,2.26666666666667
"B0FFI2KAV3","B023E12FTI",156.579,2.05
"B0FFI2KAV3","B0FFM9VWFS",226.523,2.78333333333333
"B0FFI2KAV3","B0FFI22X6S",179.781,2.23333333333333
"B0FFI2KAV3","B0G2MKTPMP",82.055,1.25
"B0FFI2KAV3","B00156GGDT",114.594,1.85
"B0FFI2KAV3","B0FFGPRVIT",93.459,1.45
"B0FFI2KAV3","B0FFJRVTYE",80.11,1.2
"B0FFI2KAV3","B0FFJ1CPHP",125.78,1.75
"B0FFI2KAV3","B00156ODDT",114.733,1.68333333333333
"B0FFI2KAV3","B0FFG94S3Z",134.065,1.95
"B0FFI2KAV3","B0FFLCF954",146.35,2.2
"B0FFI2KAV3","B0FFFA2AO6",79.051,1.25
"B0FFI2KAV3","B0FFKDRXE8",139.782,2
"B0FFI2KAV3","B0FFH62FC9",79.136,1.31666666666667
"B0FFI2KAV3","B0FFKSVI1S",104.816,1.61666666666667
"B0FFI2KAV3","B0FFHHTBED",133.835,1.93333333333333
"B0FFI2KAV3","B0FFH6WPC3",69.235,1.21666666666667
"B0FFI2KAV3","B0FFHQJR9Q",76.044,1.18333333333333
"B0FFI2KAV3","B0FFI9JCED",101.276,1.55
"B0FFI2KAV3","B00156D6K6",134.126,1.96666666666667
"B0FFI2KAV3","B0FFGO36Q6",142.943,2.11666666666667
"B0FFI2KAV3","B0FFHLH9SB",230.528,2.93333333333333
"B0FFI2KAV3","B0FFIS83Q7",220.435,2.88333333333333
"B0FFI2KAV3","B0GUCU8FLD",270.757,3.35
"B0FFI2KAV3","B0FFG2575E",254.951,3.03333333333333
"B0FFI2KAV3","B0FFH3869T",286.05,3.6
"B0FFI2KAV3","B0FFG0GSMW",349.367,4.45
"B0FFI2KAV3","B0FFFRXR3L",349.771,4.46666666666667
"B0FFI2KAV3","B0G3AZBRXL",272.208,3.26666666666667
"B0FFI2KAV3","B020215DUP",266.56,3.33333333333333
"B0FFI2KAV3","B0GKC6MA4E",298.527,3.53333333333333
"B0FFI2KAV3","B0202173FW",295.651,3.5
"B0FFI2KAV3","B0H1TCJ4IO",262.189,3.31666666666667
"B0FFI2KAV3","B0FFF4HNKG",258.322,3.28333333333333
"B0FFI2KAV3","B020216GML",255.445,3.23333333333333
"B0FFI2KAV3","B0202150WR",253.878,3.13333333333333
"B0FFI2KAV3","B0FFHDQ3SM",15.291,0.45
"B0FFI2KAV3","B0GUVDW01P",32.385,0.883333333333333
"B0FFI2KAV3","B023D040HU",14.874,0.483333333333333
"B0FFI2KAV3","B0FFITCS2H",46.1,1
"B0FFI2KAV3","B0HBXZQDWS",52.914,1.03333333333333
"B0FFI2KAV3","B0HGFN3J8T",26.038,0.633333333333333
"B0FFI2KAV3","B0FFJ01V55",37.979,0.833333333333333
"B0FFI2KAV3","B0I60OAVXT",25.269,0.633333333333333
"B0FFI2KAV3","B0FFKGBPOF",31.407,0.733333333333333
"B0FFI2KAV3","B0FFHD6O3A",49.196,0.866666666666667
"B0FFI2KAV3","B0FFJRXFMW",66.001,1.08333333333333
"B0FFI2KAV3","B0FFLHS22C",34.14,0.783333333333333
"B0FFI2KAV3","B0FFLO95L8",67.356,1.16666666666667
"B0FFI2KAV3","B0FFLK4EPS",53.963,1.2
"B0FFI2KAV3","B0FFL6KA9D",21.324,0.583333333333333
"B0FFI2KAV3","B0FFH1UGLN",80.247,1.28333333333333
"B0FFI2KAV3","B0FFK4YCJ8",100.958,1.68333333333333
"B0FFI2KAV3","B0I675OYZQ",91.968,1.46666666666667
"B0FFI2KAV3","B0FFG4GVOV",208.131,2.63333333333333
"B0FFI2KAV3","B0GRRBHAKJ",228.348,3.08333333333333
"B0FFITCS2H","B0FFK83QI3",291.651,3.36666666666667
"B0FFITCS2H","B0HDRHT0UU",325.037,3.76666666666667
"B0FFITCS2H","B0FFL9Q85P",279.864,3.23333333333333
"B0FFITCS2H","B0G0ZLYTOF",317.851,4.25
"B0FFITCS2H","B0G1AO0IBH",238.364,2.8
"B0FFITCS2H","B0FFH4SOJP",254.43,2.96666666666667
"B0FFITCS2H","B0FFFRS0IH",271.632,3.18333333333333
"B0FFITCS2H","B0FFLC9J93",311.819,3.63333333333333
"B0FFITCS2H","B0G0NZW2VU",275.39,3.16666666666667
"B0FFITCS2H","B0G13KYBJL",321.497,3.68333333333333
"B0FFITCS2H","B00190CNHV",270.198,3.18333333333333
"B0FFITCS2H","B0FFH1DRA5",303.706,4.01666666666667
"B0FFITCS2H","B0FFL9CGXN",315.292,4.23333333333333
"B0FFITCS2H","B0FFH70JG8",300.831,3.41666666666667
"B0FFITCS2H","B0FFHXJXZR",191.684,2.35
"B0FFITCS2H","B0FFF8Z69A",223.565,3.05
"B0FFITCS2H","B0FFGYNGHQ",202.112,2.53333333333333
"B0FFITCS2H","B0GUAXEBYM",195.565,2.4
"B0FFITCS2H","B0FFHCRHH3",216.525,2.68333333333333
"B0FFITCS2H","B0FFG9F43K",206.669,2.56666666666667
"B0FFITCS2H","B0FFGTI293",239.91,2.85
"B0FFITCS2H","B0FFHE4XO4",220.474,2.66666666666667
"B0FFITCS2H","B0FFK4CQ2L",217.286,2.8
"B0FFITCS2H","B0FFJONTQ7",232.072,2.8
"B0FFITCS2H","B0FFHJD9U9",187.216,2.41666666666667
"B0FFITCS2H","B0FFHF2VI7",178.859,2.36666666666667
"B0FFITCS2H","B0FFK7ZQFN",197.374,2.65
